playlist_uri,track_name,id,popularity,main_artist_name,main_artist_id,main_artist_pop,duration_ms,danceability,speechiness,acousticness,instrumentalness,liveness
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Jiggle Jiggle,1I4lCSP69P74nU3a6Su5L2,70,Duke & Jones,3jNm5wvIx1eR5NDdXhMkNV,53,97209,0.864,0.273,0.458,0.00087,0.124
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,91,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,87,292799,0.69,0.339,0.324,0.0,0.0534
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Without Me,7MhNCT34oaLIxwAsZlZd67,64,Halsey,26VFTg2z8YR0cCuwLzESi2,82,228951,0.744,0.0746,0.355,0.0,0.183
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,In The Dark (with Jhené Aiko),0zaoWwS8RpE3LSDdmkg8TC,63,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,77,161147,0.686,0.0936,0.433,0.0,0.108
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,80,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,79,212353,0.741,0.0672,0.0221,0.0,0.0476
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Girls Like You,7npLlaPu9Mfno8hjk5OagD,75,Maroon 5,04gDigrS5kc9YWfZHwBETP,85,215230,0.611,0.0646,0.558,1.01e-06,0.131
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,85,Post Malone,246dkjvS1zLTtiykXe5h60,89,158040,0.76,0.0466,0.556,0.0,0.0703
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,90,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,88,200186,0.351,0.0333,0.934,0.0,0.095
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Heal,4KlL5Bwlm4yHYxr0B2rHci,74,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,76,193080,0.445,0.0396,0.952,0.00056,0.107
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,86,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,76,169354,0.652,0.0318,0.74,0.0,0.124
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,87,Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,76,184448,0.41,0.0467,0.0228,0.0,0.116
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Heather,4xqrdfXkTW4T0RauPLv3WA,88,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,80,198040,0.357,0.0333,0.584,0.0,0.322
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,91,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,76,238805,0.761,0.0944,0.44,6.7e-06,0.0921
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,The Nights,0ct6r3EGTcMLPtrXHDvVjc,88,Avicii,1vCWHaC5f2uS3yhpwWbIA6,81,176658,0.527,0.0433,0.0166,0.0,0.249
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Unfaithful,13xxBnXOuiBxVxJI458B0i,73,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,90,226973,0.588,0.0334,0.839,0.0,0.227
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Bad Liar,2RSHsoi04658QL5xgQVov3,82,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,260773,0.383,0.0703,0.0722,0.0,0.368
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Appreciated,0cz7M4ekhYl63PTSNLyX3L,50,Rixton,0kkxsdcaWmWU2yWAqclDh4,60,232773,0.573,0.0364,0.00742,0.0,0.101
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Your Song,54suAFhsGjOKBhrUedu0pm,56,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,73,180747,0.869,0.0462,0.159,0.0,0.0506
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,One Last Time,7xoUc6faLbCqZO6fQEYprd,85,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,89,197267,0.628,0.0323,0.093,1.65e-06,0.096
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Little Do You Know,1almCHdsfikRPfVB9VrEdT,76,Alex & Sierra,58MLl9nC29IXbE4nEtuoP2,58,185200,0.5,0.0323,0.746,0.0,0.188
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Infinity,1SOClUWhOi8vHZYMz3GluK,84,Jaymes Young,6QrQ7OrISRYIfS5mtacaw2,69,237720,0.671,0.0444,0.148,5.29e-05,0.304
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,75,Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,72,169973,0.773,0.0963,0.836,2.42e-05,0.544
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Loop,0lqgo6rIBS0nVsvppZC3Ay,63,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,76,190560,0.693,0.0439,0.0628,0.00785,0.157
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,85,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,89,233720,0.609,0.438,0.835,0.0,0.28
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Immortals,3c1ItvzDDDpmDgLH9SIUp4,67,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,79,195027,0.703,0.0461,0.00064,0.00126,0.38
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Hope,2ZRo7axmMPeSVUvDbGkJah,86,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,86,110886,0.592,0.0603,0.661,0.000331,0.146
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,ilomilo,7qEKqBCD2vE5vIBsrUitpD,73,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,88,156371,0.855,0.0585,0.724,0.469,0.0896
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Phoenix,6zAiRKvAMlXHxEtyO4yxIO,70,League of Legends,47mIJdHORyRerp4os813jD,77,197634,0.42,0.175,0.0638,1.17e-05,0.123
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Demons,5qaEfEh1AtSdrdrByCP7qR,86,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,177507,0.505,0.0321,0.19,0.00025,0.269
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Cake,5H3TCfiw0CQTX1XU7A9TXM,78,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,83,199682,0.518,0.0826,0.381,0.0,0.271
spotify:playlist:0Blc7H0vclyoZYpkfN5oFn,Enemy - From the series Arcane League of Legends,5UlnuulVAVmmesw4VzqHdG,77,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,173381,0.722,0.256,0.247,0.0,0.419
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Complicated,0jllH0usRFD4LJkJnGK9Lf,71,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,66,189000,0.657,0.0714,0.694,0.000427,0.123
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,You Are The Reason,69vToJ9BMbbLlFZo7k7A7B,81,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,77,204326,0.329,0.0303,0.918,0.0,0.137
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Who,0pSqYDTjY1Xt86usTQslAx,75,Lauv,5JZ7CnR6gTvEMKX4g70Amv,75,180413,0.632,0.033,0.558,0.0,0.104
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,84,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,82,229526,0.689,0.0815,0.369,1.03e-06,0.0649
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,The Night We Met,3hRV0jL3vUpRrcy398teAU,85,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,72,208212,0.544,0.038,0.969,0.279,0.639
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Unity,66TdgLCf9Bic8nBsNv0YuD,65,The Walkers,3o6ANFc1elhbAeqRYphStE,46,204533,0.61,0.0334,0.093,2.14e-05,0.11
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Kosandra,4CeBKWWLXMrQMFsP0Q0K3V,67,Miyagi & Andy Panda,0hmUwzWBrPHpGWGrYH05c3,60,221378,0.596,0.231,0.583,0.0,0.118
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Skechers,2alc8VZAzDgdAsL2QMk3hu,70,DripReport,3O5HD95HTEPgoPFOjAb7yV,52,106000,0.903,0.0877,0.26,0.011,0.108
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,feel like shit,03zuGqxMwUFFmCwusq0WKE,69,Tate McRae,45dkTj5sMRSjrmBSBeiHym,78,203480,0.519,0.0495,0.572,0.0,0.124
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Love Your Voice,4hyVrAsoKKjxAvQjPRt0ai,72,JONY,2ISiyx4DLCMAMBCvPesCoq,63,150330,0.608,0.0956,0.597,3.4e-06,0.118
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Never Be Alone,3BYyBzKGPOCHeginhe0F77,69,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,83,215813,0.376,0.0353,0.514,5.8e-05,0.0781
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,The Drum,3a30AggW6Hi5yZuHJyZrZu,60,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,81,189288,0.782,0.0502,0.161,5.87e-05,0.0918
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,As It Was,4Dvkj6JhhA12EX05fT7y2e,92,Harry Styles,6KImCVD70vtIoJWnq6nGn3,88,167303,0.52,0.0557,0.342,0.00101,0.311
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,For The Squadron,1Am6QnI4dZi0bkXeJXwW6P,53,SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,69,188854,0.765,0.0557,0.0178,1.84e-05,0.11
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Scars To Your Beautiful,0wI7QkCcs8FUQE1OkXUIqd,80,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,73,230240,0.573,0.129,0.0285,0.0,0.111
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,BILLIE EILISH.,2tDOCMuKSX9IEo9TJ4pBBk,67,Armani White,2qAwMsiIjTzlmfAkXKvhVA,66,99280,0.902,0.281,0.13,9.22e-06,0.0873
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,august,3hUxzQpSfdDqwM3ZTFQY0K,87,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,261923,0.532,0.0331,0.538,7.28e-05,0.0925
spotify:playlist:7J8BhUluUUOFKMv9GkmfbI,Bilionera - Radio Edit,48fKgzfvTU4U7eyRtIYaHP,65,Otilia,6RQDTlies3nrNDJwXvbBZT,52,185294,0.66,0.0601,0.0438,0.0138,0.122
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Ongoing Thing,3DjYU54tU6YCEy822r8TcY,51,20syl,6mA4csYsYvf4Mq02PleZEV,47,238778,0.471,0.245,0.363,0.000242,0.0708
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Personal,33KJ2xFYONOlIYDBg6wPx8,69,HRVY,28y6CyJNkGNjJQKrlx4AmN,63,198040,0.755,0.12,0.114,0.0,0.0282
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,87,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,83,187973,0.444,0.341,0.106,0.0,0.107
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Happier,2dpaYNEQHiRxtZbfNsse99,84,Marshmello,64KEffDW9EtZ1y2vBYgq8T,84,214290,0.687,0.0452,0.191,0.0,0.167
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Darkside,6SRWhUJcD2YKahCwHavz3X,76,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,81,211680,0.43,0.0431,0.131,0.0,0.173
spotify:playlist:1mXn9gbgE549RBvI81m9AY,I Don’t Wanna Live Forever (Fifty Shades Darker),6yIdwnpDHufLWgQcveTPMk,0,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,76,245200,0.735,0.0585,0.0631,1.3e-05,0.325
spotify:playlist:1mXn9gbgE549RBvI81m9AY,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,83,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,89,207320,0.717,0.0658,0.229,0.0,0.101
spotify:playlist:1mXn9gbgE549RBvI81m9AY,All of Me,3U4isOIWM3VvDubwSI3y7a,87,John Legend,5y2Xq6xcjJb2jVM54GHK3t,76,269560,0.422,0.0322,0.922,0.0,0.132
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Rolling in the Deep,1eq1wUnLVLg4pdEfx9kajC,2,Adele,4dpARuHxo51G3z768sgnrY,85,228093,0.73,0.0298,0.138,0.0,0.0473
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Hello,1MDoll6jK4rrk2BcFRP5i7,1,Adele,4dpARuHxo51G3z768sgnrY,85,295502,0.471,0.0342,0.329,0.0,0.0854
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Natural,2FY7b99s15jUprqC0M5NCT,83,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,189467,0.704,0.0409,0.217,0.0,0.0812
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Believer,0pqnGHJpmpxLKifKRmU6WP,90,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,204347,0.776,0.128,0.0622,0.0,0.081
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Thunder,1zB4vmk8tFRmM9UULNzbLB,87,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,187147,0.605,0.0438,0.00671,0.134,0.147
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Demons,5qaEfEh1AtSdrdrByCP7qR,86,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,177507,0.505,0.0321,0.19,0.00025,0.269
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,83,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,201240,0.672,0.0311,0.0362,0.0,0.117
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Radioactive,62yJjFtgkhUrXktIoSjgP2,82,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,87,186813,0.448,0.0627,0.106,0.000108,0.668
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Legend,3SWqGa1J0M7hSBUDM0KePD,72,The Score,2q3GG88dVwuQPF4FmySr9I,69,189120,0.601,0.028,0.0139,8.85e-05,0.0727
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Unstoppable,6rrKbzJGGDlSZgLphopS49,74,The Score,2q3GG88dVwuQPF4FmySr9I,69,192107,0.485,0.0467,0.00129,1.01e-05,0.14
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Stronger,0VeoSHlgashtg5JYPJjl15,61,The Score,2q3GG88dVwuQPF4FmySr9I,69,190987,0.267,0.0807,0.0232,0.0,0.312
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Glory,6hypt8VPJxeMXTTcRUHS86,59,The Score,2q3GG88dVwuQPF4FmySr9I,69,166693,0.564,0.0318,0.111,3.22e-06,0.0825
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Revolution,7Fv8Qp3tTSbSS2VjryUF7L,68,The Score,2q3GG88dVwuQPF4FmySr9I,69,231987,0.574,0.0563,0.0611,0.0,0.105
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Higher,0sJ4NbFdEhgLOtInlbRmFl,60,The Score,2q3GG88dVwuQPF4FmySr9I,69,214613,0.449,0.0327,0.00342,0.0,0.295
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Believe,24q6bzBY4GzhSzy60l7wdr,45,The Score,2q3GG88dVwuQPF4FmySr9I,69,228280,0.637,0.0384,0.0625,0.0,0.112
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,85,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,263373,0.749,0.227,0.241,0.0,0.52
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Space Bound,0sHW1jXe6Sou3437gJQNGA,71,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,278640,0.668,0.117,0.0417,0.0,0.459
spotify:playlist:1mXn9gbgE549RBvI81m9AY,River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,75,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,221013,0.748,0.516,0.142,0.0,0.0713
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,76,Eminem,7dGJo4pcD2V6oG8kP0tJRR,90,269554,0.749,0.064,0.0193,0.0,0.543
spotify:playlist:1mXn9gbgE549RBvI81m9AY,What If (I Told You I Like You),4v7DgEMw6EvYyuQ4eWFD9l,68,Johnny Orlando,6aX6KqXgEcARRHwvWxHcFW,59,219187,0.735,0.14,0.189,0.0,0.125
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Girls Like You (feat. Cardi B) - Cardi B Version,7fa9MBXhVfQ8P8Df9OEbD8,75,Maroon 5,04gDigrS5kc9YWfZHwBETP,85,235545,0.851,0.0505,0.568,0.0,0.13
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Maps,7oUHzZKNKUTrlU7DYxhQ7v,74,Maroon 5,04gDigrS5kc9YWfZHwBETP,85,189960,0.742,0.0303,0.0205,0.0,0.059
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Payphone,1XGmzt0PVuFgQYYnV2It7A,85,Maroon 5,04gDigrS5kc9YWfZHwBETP,85,231173,0.743,0.0414,0.0188,0.0,0.287
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Sugar,5d6Mjuu2uCGRPYpFjGpCX5,72,Maroon 5,04gDigrS5kc9YWfZHwBETP,85,235493,0.748,0.0334,0.0591,0.0,0.0863
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Animals,3h4T9Bg8OVSUYa6danHeH5,72,Maroon 5,04gDigrS5kc9YWfZHwBETP,85,231013,0.279,0.0898,0.000185,0.0,0.593
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Hall of Fame (feat. will.i.am),7wMq5n8mYSKlQIGECKUgTX,82,The Script,3AQRLZ9PuTAozP28Skbq8V,73,202533,0.421,0.0564,0.0654,0.0,0.123
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Superheroes,37sINbJZcFdHFAsVNsPq1i,75,The Script,3AQRLZ9PuTAozP28Skbq8V,73,245467,0.49,0.0396,0.00218,0.0,0.0741
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Counting Stars,2tpWsVSb9UEmDRxAl1zhX1,87,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,83,257267,0.664,0.0382,0.0654,0.0,0.118
spotify:playlist:1mXn9gbgE549RBvI81m9AY,If I Lose Myself,5xS9R5yNeVsB9shSR60eX3,62,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,83,241653,0.491,0.0453,0.0849,0.0,0.111
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Dusk Till Dawn (feat. Sia) - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,78,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,76,239000,0.259,0.0386,0.102,1.32e-06,0.106
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Genius,3qGDwGqdyFq3faUU4BmhdY,0,Sia,5WUlDfRSoLAfcVSX1WnrxN,83,213040,0.622,0.129,0.0864,9.8e-05,0.121
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Chandelier,4VrWlk8IQxevMvERoX08iC,82,Sia,5WUlDfRSoLAfcVSX1WnrxN,83,216120,0.399,0.0499,0.0197,6.07e-05,0.0685
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Cheap Thrills,27SdWb2rFzO6GWiYDBTD9j,80,Sia,5WUlDfRSoLAfcVSX1WnrxN,83,211667,0.628,0.105,0.0472,0.00143,0.0907
spotify:playlist:1mXn9gbgE549RBvI81m9AY,The Greatest (feat. Kendrick Lamar),7xHWNBFm6ObGEQPaUxHuKO,71,Sia,5WUlDfRSoLAfcVSX1WnrxN,83,210227,0.668,0.266,0.0102,0.000479,0.0561
spotify:playlist:1mXn9gbgE549RBvI81m9AY,"Love Me Like You Do - From ""Fifty Shades Of Grey""",3zHq9ouUJQFQRf3cm1rRLu,80,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,81,252534,0.262,0.0484,0.247,0.0,0.125
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Burn,2GgxS8bUT5G25QJTsfSv0R,68,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,81,231212,0.559,0.0432,0.31,0.0,0.105
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Call Me Maybe,20I6sIOMTCkB6w7ryavxtO,83,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,72,193400,0.783,0.0408,0.0114,2.28e-06,0.108
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Chasing The Sun,4b4c0oH7PtrPsI86drzgFs,70,The Wanted,2NhdGz9EDv2FeUw6udu2g1,64,198800,0.637,0.0965,0.244,0.0,0.498
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,85,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,85,245493,0.6,0.0477,0.225,0.0,0.119
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,81,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,85,192120,0.73,0.0369,0.109,0.0,0.0657
spotify:playlist:1mXn9gbgE549RBvI81m9AY,On The Floor - Radio Edit,0Oe49j06Bjrxs8PltuVeaW,75,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,75,230907,0.758,0.0792,0.0848,0.00127,0.142
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,82,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,81,217307,0.765,0.03,0.184,3.56e-05,0.132
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Sorry Not Sorry,3Du2K5dLzmduCNp6uwuaL0,1,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,78,203760,0.702,0.265,0.0223,0.0,0.283
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,78,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,68,214480,0.803,0.0432,0.103,3.94e-06,0.0644
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Worth It (feat. Kid Ink),41Fflg7qHiVOD6dEPvsCzO,75,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,68,224573,0.884,0.0882,0.063,7.04e-06,0.118
spotify:playlist:1mXn9gbgE549RBvI81m9AY,NO,0l0CvurVUrr2w3Jj1hOVFc,81,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,79,213507,0.557,0.213,0.0124,1.61e-06,0.737
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Animals - Radio Edit,65G7XDGcybJiGywSCXJiL5,64,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,76,176120,0.593,0.0363,0.00137,0.445,0.0714
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,6,Avicii,1vCWHaC5f2uS3yhpwWbIA6,81,247427,0.532,0.0523,0.0038,0.0012,0.161
spotify:playlist:1mXn9gbgE549RBvI81m9AY,The Nights,0ct6r3EGTcMLPtrXHDvVjc,88,Avicii,1vCWHaC5f2uS3yhpwWbIA6,81,176658,0.527,0.0433,0.0166,0.0,0.249
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Hey Brother,4RXpgGM7A4Hg7cFBoH5KyF,1,Avicii,1vCWHaC5f2uS3yhpwWbIA6,81,255093,0.545,0.0436,0.0309,4.64e-05,0.0828
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Careless Whisper,4jDmJ51x1o9NZB5Nxxc7gY,82,George Michael,19ra5tSw0tWufvUp8GotLo,72,300107,0.574,0.036,0.13,0.0,0.271
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,83,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,82,293827,0.92,0.0401,0.0236,0.0153,0.036
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Beat It,1OOtq8tRnDM8kG2gqUPjAj,80,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,82,258040,0.776,0.0479,0.0495,7.92e-06,0.197
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Stay,6uBhi9gBXWjanegOb2Phh0,77,Zedd,2qxJFvFYMEDqd7ui6kSAcq,74,210091,0.69,0.0622,0.253,0.0,0.116
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Dark Horse,5jrdCoLpJSvHHorevXBATy,79,Katy Perry,6jJ0s89eD6GaHleKKya26X,84,215672,0.645,0.0513,0.00314,0.0,0.165
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Roar,6F5c58TMEs1byxUstkzVeM,75,Katy Perry,6jJ0s89eD6GaHleKKya26X,84,223546,0.554,0.0418,0.00487,6.6e-06,0.354
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Chained To The Rhythm,7qvxFz3JodM0A7xEM7k3YD,71,Katy Perry,6jJ0s89eD6GaHleKKya26X,84,237733,0.562,0.112,0.0814,0.0,0.199
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Firework,1mXuMM6zjPgjL4asbBsgnt,77,Katy Perry,6jJ0s89eD6GaHleKKya26X,84,227893,0.638,0.049,0.141,0.0,0.113
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Skyfall,3mr584ZFSkZrWja9kJAzlb,8,Adele,4dpARuHxo51G3z768sgnrY,85,286482,0.346,0.0282,0.417,0.0,0.114
spotify:playlist:1mXn9gbgE549RBvI81m9AY,Lean On,5wldXGLEOoRXxMWJ8rIUWE,0,Major Lazer,738wLrAtLtCtFOLvQBXOXp,74,176561,0.723,0.0625,0.00346,0.00123,0.565
spotify:playlist:1mXn9gbgE549RBvI81m9AY,I Gotta Feeling,70cTMpcgWMcR18t9MRJFjB,0,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,80,289133,0.743,0.0265,0.0873,0.0,0.509
